1.08227372968, 0.334445239731,
2.91549498929, 2.29096903023,
3.00038792931, 2.36582921087,
3.01152762737, 2.36193931521,
3.01926852557, 2.35502077132,
3.0265778656, 2.34824323381,
3.03359175603, 2.3417291963,
3.04032692587, 2.33547357659,
3.04679465223, 2.32946633968,
3.05300556336, 2.32369763249,
3.05896985701, 2.3181579841,
3.06469732568, 2.31283829924,
3.070197373, 2.3077298438,
3.07547902923, 2.30282423047,
3.08055096605, 2.29811340496,
3.08542151081, 2.29358963282,
3.09009866021, 2.28924548669,
3.09459009344, 2.28507383413,
3.09890318474, 2.28106782592,
3.10304501556, 2.27722088481,
3.10702238617, 2.27352669468,
3.1108418268, 2.26997919025,
3.11450960841, 2.26657254703,
3.11803175293, 2.26330117185,
3.1214140432, 2.26015969358,
3.12466203244, 2.2571429544
